#   1 X                Object position along x                                    [pixel]
#   2 Y                Object position along y                                    [pixel]
#   3 MAG              Object magnitude                                           [AB]
#   4 TYPE             Object type                                                [0=star, others=FITS]
#   5 ORIENTATION      Objects orientation                                        [deg]
1015.236048 1068.008201 17.692844 0 0.000000 
971.934879 1013.118454 16.162846 0 0.000000 
1070.070549 992.391226 17.512844 0 0.000000 
1079.891681 1017.138672 16.779844 0 0.000000 
1002.083245 1081.181711 16.429846 0 0.000000 
1052.570383 1078.476037 12.042845 0 0.000000 
964.329351 1042.992880 17.267845 0 0.000000 
959.050207 1021.792999 17.179844 0 0.000000 
1092.527746 1034.921025 16.231844 0 0.000000 
992.036667 962.216620 15.970844 0 0.000000 
1017.412571 948.544944 15.983845 0 0.000000 
1016.521227 1108.438044 16.854845 0 0.000000 
940.087517 1052.526365 16.037844 0 0.000000 
1096.034706 1085.155529 16.887844 0 0.000000 
993.602322 1116.098448 17.129845 0 0.000000 
1054.927436 1117.113537 17.154844 0 0.000000 
967.050414 943.866897 17.427845 0 0.000000 
1122.269434 1037.119369 17.485844 0 0.000000 
1126.172317 1015.573351 17.618845 0 0.000000 
1097.092694 1097.223552 15.388844 0 0.000000 
922.540290 1053.343608 17.340845 0 0.000000 
1127.002625 997.742908 17.158844 0 0.000000 
1130.458079 1021.713838 17.103844 0 0.000000 
950.671120 1102.633800 15.427845 0 0.000000 
1106.450761 1097.113528 14.900845 0 0.000000 
917.244884 981.215872 14.000845 0 0.000000 
924.688001 1086.662440 16.024845 0 0.000000 
1141.201686 1016.974655 17.470844 0 0.000000 
1116.912541 1099.277055 16.873844 0 0.000000 
1049.586143 906.832491 16.394846 0 0.000000 
1105.164413 1112.409018 15.750845 0 0.000000 
1075.705056 903.585424 16.104845 0 0.000000 
1147.011358 1071.790065 15.430843 0 0.000000 
907.332945 959.168552 14.535845 0 0.000000 
894.861491 1059.628652 16.470844 0 0.000000 
889.374990 1030.533259 16.981844 0 0.000000 
1124.060449 933.188844 16.362844 0 0.000000 
1075.760674 1149.345815 17.698845 0 0.000000 
888.949568 1038.597493 16.822845 0 0.000000 
995.091749 1160.146610 17.202845 0 0.000000 
994.980223 1160.186298 16.632845 0 0.000000 
1059.301741 878.923708 16.415846 0 0.000000 
878.682527 983.537219 16.656845 0 0.000000 
1170.858047 983.581885 17.527845 0 0.000000 
999.710864 1174.750272 16.965845 0 0.000000 
965.349458 1168.904516 16.708843 0 0.000000 
934.014274 1156.346938 15.409843 0 0.000000 
1173.040448 959.954755 17.908844 0 0.000000 
1172.062516 1091.878118 14.156845 0 0.000000 
1035.866215 1187.340985 15.324844 0 0.000000 
858.625876 1032.895083 17.305845 0 0.000000 
868.323958 1083.157911 17.143845 0 0.000000 
1168.602083 1109.556756 15.924845 0 0.000000 
984.182597 1191.013655 17.077845 0 0.000000 
850.421886 1059.307085 17.227844 0 0.000000 
1189.546394 1088.903537 17.166845 0 0.000000 
866.239906 940.651562 17.754845 0 0.000000 
849.796377 1067.331461 17.692844 0 0.000000 
863.272195 1112.140802 15.971844 0 0.000000 
1082.027022 849.328194 17.720844 0 0.000000 
839.849977 1039.395351 16.877844 0 0.000000 
918.136822 872.097062 10.698845 0 0.000000 
943.523997 1193.841616 16.119844 0 0.000000 
844.589791 964.958170 14.273845 0 0.000000 
916.781234 867.985007 10.967846 0 0.000000 
1170.780606 1144.751091 16.974844 0 0.000000 
961.780329 842.595718 16.128843 0 0.000000 
1101.905265 1204.203492 17.578844 0 0.000000 
1110.066681 845.732025 16.791843 0 0.000000 
1204.069632 941.331675 17.770845 0 0.000000 
1189.368065 913.238923 17.571844 0 0.000000 
963.369648 833.641235 18.017845 0 0.000000 
