#   1 X                Object position along x                                    [pixel]
#   2 Y                Object position along y                                    [pixel]
#   3 MAG              Object magnitude                                           [AB]
#   4 TYPE             Object type                                                [0=star, others=FITS]
#   5 ORIENTATION      Objects orientation                                        [deg]
937.638860 1143.530183 20.251844 0 0.000000 
884.394336 1120.460857 17.076845 0 0.000000 
1058.076346 1258.920824 13.245844 0 0.000000 
1268.791360 1067.998632 15.769845 0 0.000000 
1113.210162 1316.535654 17.410845 0 0.000000 
759.616429 1195.882615 16.435844 0 0.000000 
1336.669901 891.635461 14.592846 0 0.000000 
855.862121 691.490635 17.205845 0 0.000000 

